time,ax,ay,az,atotal
2022-08-11 17:50:39.6210,-1.06,-2.51,0.46,2.76
2022-08-11 17:50:39.6320,-1.9,-2.38,0.81,3.15
2022-08-11 17:50:39.6400,-2.64,-2.31,0.88,3.61
2022-08-11 17:50:39.6500,-3.2,-2.47,0.93,4.14
2022-08-11 17:50:39.6600,-3.41,-2.99,0.85,4.61
2022-08-11 17:50:39.6720,-3.3,-3.75,0.67,5.03
2022-08-11 17:50:39.6880,-2.92,-4.52,0.37,5.39
2022-08-11 17:50:39.6910,-2.54,-4.94,0.05,5.55
2022-08-11 17:50:39.6990,-2.35,-4.99,-0.23,5.52
2022-08-11 17:50:39.7100,-2.14,-4.39,-0.46,4.9
2022-08-11 17:50:39.7210,-1.85,-3.41,-0.55,3.91
2022-08-11 17:50:39.7300,-1.58,-2.47,-0.82,3.04
2022-08-11 17:50:39.7400,-1.19,-1.74,-1.34,2.49
2022-08-11 17:50:39.7500,-0.64,-1.28,-1.53,2.09
2022-08-11 17:50:39.7600,-0.07,-1.15,-1.25,1.69
2022-08-11 17:50:39.7690,0.38,-1.2,-0.82,1.5
2022-08-11 17:50:39.7860,0.73,-1.17,-0.41,1.43
2022-08-11 17:50:39.7890,1.11,-0.96,-0.17,1.47
2022-08-11 17:50:39.7990,1.65,-0.53,-0.23,1.74
2022-08-11 17:50:39.8100,2.45,0.15,-0.36,2.48
2022-08-11 17:50:39.8190,3.4,0.99,-0.48,3.57
2022-08-11 17:50:39.8300,4.4,1.89,-0.48,4.81
2022-08-11 17:50:39.8410,5.34,2.67,-0.26,5.97
2022-08-11 17:50:39.8510,5.77,3.23,-0.12,6.61
2022-08-11 17:50:39.8590,5.41,3.35,-0.34,6.37
2022-08-11 17:50:39.8690,4.41,2.76,-0.75,5.25
2022-08-11 17:50:39.8930,3.02,1.83,-0.95,3.65
2022-08-11 17:50:39.8960,1.71,0.86,-1.29,2.3
2022-08-11 17:50:39.8990,1.02,0.09,-1.88,2.14
2022-08-11 17:50:39.9090,1.24,0.02,-2.4,2.7
2022-08-11 17:50:39.9200,2.0,1.5,-2.81,3.76
2022-08-11 17:50:39.9290,2.78,5.26,-2.57,6.48
2022-08-11 17:50:39.9390,3.31,8.37,-0.82,9.03
2022-08-11 17:50:39.9480,1.98,9.25,0.39,9.46
2022-08-11 17:50:39.9600,-2.24,10.45,0.97,10.73
2022-08-11 17:50:39.9680,-7.67,8.32,1.97,11.48
2022-08-11 17:50:39.9920,-10.15,2.12,2.53,10.67
2022-08-11 17:50:39.9940,-8.68,-3.07,3.1,9.71
2022-08-11 17:50:39.9980,-6.85,-5.03,4.12,9.44
2022-08-11 17:50:40.0070,-5.45,-5.82,4.33,9.07
2022-08-11 17:50:40.0180,-4.53,-6.45,3.49,8.61
2022-08-11 17:50:40.0280,-4.17,-6.33,1.81,7.79
2022-08-11 17:50:40.0380,-4.55,-4.16,0.38,6.17
2022-08-11 17:50:40.0490,-5.44,-2.14,0.26,5.85
2022-08-11 17:50:40.0580,-6.04,-0.95,0.4,6.12
2022-08-11 17:50:40.0680,-6.41,0.41,0.23,6.42
2022-08-11 17:50:40.0780,-6.49,1.83,0.22,6.74
2022-08-11 17:50:40.0950,-5.97,2.77,1.07,6.66
2022-08-11 17:50:40.0980,-4.44,2.87,2.51,5.85
2022-08-11 17:50:40.1080,-2.02,2.35,3.06,4.35
2022-08-11 17:50:40.1180,0.84,1.37,2.6,3.05
2022-08-11 17:50:40.1280,2.94,0.08,1.52,3.31
2022-08-11 17:50:40.1370,3.08,-0.84,-0.17,3.19
2022-08-11 17:50:40.1480,1.81,-1.05,-1.41,2.52
2022-08-11 17:50:40.1570,0.82,-1.01,-1.23,1.79
2022-08-11 17:50:40.1670,0.13,-1.01,-0.45,1.11
2022-08-11 17:50:40.1780,-0.72,-0.95,0.19,1.2
2022-08-11 17:50:40.1940,-1.43,-0.77,0.49,1.69
2022-08-11 17:50:40.1970,-1.71,-0.51,0.53,1.86
2022-08-11 17:50:40.2070,-1.38,-0.34,0.55,1.52
2022-08-11 17:50:40.2170,-0.6,-0.16,0.43,0.75
2022-08-11 17:50:40.2280,0.37,0.04,0.14,0.39
2022-08-11 17:50:40.2360,1.48,0.1,-0.07,1.48
2022-08-11 17:50:40.2460,2.54,0.07,-0.13,2.54
2022-08-11 17:50:40.2580,3.37,-0.04,-0.11,3.37
2022-08-11 17:50:40.2660,3.86,-0.27,-0.18,3.87
2022-08-11 17:50:40.2760,4.06,-0.57,-0.3,4.11
2022-08-11 17:50:40.2920,3.94,-0.92,-0.41,4.06
2022-08-11 17:50:40.2960,3.64,-1.23,-0.45,3.86
2022-08-11 17:50:40.3060,3.25,-1.44,-0.34,3.57
2022-08-11 17:50:40.3170,2.8,-1.57,-0.22,3.21
2022-08-11 17:50:40.3260,2.34,-1.48,-0.09,2.77
2022-08-11 17:50:40.3350,1.85,-1.18,-0.03,2.19
2022-08-11 17:50:40.3470,1.35,-0.72,0.25,1.55
2022-08-11 17:50:40.3560,0.91,-0.19,0.6,1.1
2022-08-11 17:50:40.3660,0.85,0.3,1.03,1.36
2022-08-11 17:50:40.3760,1.32,0.68,1.44,2.06
2022-08-11 17:50:40.3930,2.24,0.86,1.67,2.92
2022-08-11 17:50:40.3960,3.23,0.89,1.67,3.74
2022-08-11 17:50:40.4060,3.96,0.93,1.6,4.37
2022-08-11 17:50:40.4160,4.18,0.95,1.58,4.56
2022-08-11 17:50:40.4260,4.24,0.95,1.65,4.64
2022-08-11 17:50:40.4360,4.18,0.89,1.73,4.61
2022-08-11 17:50:40.4450,3.99,0.78,1.64,4.38
2022-08-11 17:50:40.4550,3.74,0.73,1.4,4.05
2022-08-11 17:50:40.4660,3.31,0.78,1.01,3.54
2022-08-11 17:50:40.4750,2.98,0.94,0.73,3.2
2022-08-11 17:50:40.4960,2.93,1.12,0.86,3.25
2022-08-11 17:50:40.4990,2.83,1.08,1.34,3.31
2022-08-11 17:50:40.5040,2.67,0.61,1.52,3.13
2022-08-11 17:50:40.5150,2.25,-0.1,1.19,2.54
2022-08-11 17:50:40.5250,1.45,-0.99,0.58,1.84
2022-08-11 17:50:40.5340,0.41,-1.62,0.14,1.67
2022-08-11 17:50:40.5460,-0.73,-1.71,-0.29,1.88
2022-08-11 17:50:40.5540,-1.88,-1.31,-1.04,2.51
2022-08-11 17:50:40.5650,-2.93,-0.21,-1.57,3.33
2022-08-11 17:50:40.5740,-3.43,1.79,-1.53,4.16
2022-08-11 17:50:40.5930,-3.13,4.42,-1.39,5.59
2022-08-11 17:50:40.5960,-2.54,6.5,-1.78,7.2
2022-08-11 17:50:40.6040,-2.12,8.1,-2.49,8.73
2022-08-11 17:50:40.6150,-1.42,8.89,-2.98,9.48
2022-08-11 17:50:40.6230,-0.45,7.38,-3.34,8.11
2022-08-11 17:50:40.6330,0.89,4.23,-3.31,5.44
2022-08-11 17:50:40.6450,1.16,1.91,-3.0,3.74
2022-08-11 17:50:40.6530,0.29,0.89,-2.68,2.83
2022-08-11 17:50:40.6630,-0.59,0.5,-2.28,2.4
2022-08-11 17:50:40.6730,-1.07,0.3,-1.82,2.13
2022-08-11 17:50:40.6970,-1.26,0.12,-1.39,1.87
2022-08-11 17:50:40.7000,-1.38,-0.06,-0.85,1.62
2022-08-11 17:50:40.7030,-1.53,-0.2,-0.44,1.6
2022-08-11 17:50:40.7130,-1.73,-0.34,-0.34,1.79
2022-08-11 17:50:40.7230,-2.0,-0.38,-0.35,2.06
2022-08-11 17:50:40.7330,-2.29,-0.41,-0.4,2.36
2022-08-11 17:50:40.7430,-2.63,-0.44,-0.41,2.69
2022-08-11 17:50:40.7520,-2.96,-0.48,-0.36,3.02
2022-08-11 17:50:40.7650,-3.28,-0.6,-0.31,3.34
2022-08-11 17:50:40.7720,-3.46,-0.84,-0.26,3.56
2022-08-11 17:50:40.7960,-3.44,-1.33,-0.21,3.69
2022-08-11 17:50:40.7990,-3.27,-2.15,-0.14,3.91
2022-08-11 17:50:40.8030,-2.87,-3.13,-0.18,4.25
2022-08-11 17:50:40.8120,-2.2,-4.09,-0.22,4.64
2022-08-11 17:50:40.8230,-1.51,-4.77,-0.4,5.01
2022-08-11 17:50:40.8320,-0.8,-4.92,-0.71,5.03
2022-08-11 17:50:40.8420,-0.11,-4.13,-0.94,4.23
2022-08-11 17:50:40.8530,0.31,-2.78,-0.93,2.94
2022-08-11 17:50:40.8620,0.56,-1.7,-0.95,2.02
2022-08-11 17:50:40.8720,0.72,-1.05,-0.9,1.55
2022-08-11 17:50:40.8820,0.71,-0.83,-0.86,1.39
2022-08-11 17:50:40.8970,0.53,-0.89,-0.85,1.33
2022-08-11 17:50:40.9020,0.48,-1.12,-0.71,1.41
2022-08-11 17:50:40.9120,0.57,-1.31,-0.46,1.5
2022-08-11 17:50:40.9210,0.77,-1.37,-0.34,1.6
2022-08-11 17:50:40.9310,1.04,-1.21,-0.28,1.61
2022-08-11 17:50:40.9420,1.42,-0.92,-0.25,1.71
2022-08-11 17:50:40.9520,1.78,-0.61,-0.36,1.91
2022-08-11 17:50:40.9610,2.02,-0.4,-0.5,2.11
2022-08-11 17:50:40.9720,2.09,-0.23,-0.7,2.21
2022-08-11 17:50:40.9820,1.95,-0.02,-0.95,2.16
2022-08-11 17:50:40.9940,1.65,0.23,-1.03,1.95
2022-08-11 17:50:41.0010,1.28,0.62,-0.93,1.69
2022-08-11 17:50:41.0110,0.98,1.11,-0.83,1.69
2022-08-11 17:50:41.0210,0.77,1.58,-0.87,1.96
2022-08-11 17:50:41.0310,0.72,1.67,-1.08,2.11
2022-08-11 17:50:41.0420,0.75,1.42,-1.47,2.17
2022-08-11 17:50:41.0510,0.77,0.98,-2.16,2.49
2022-08-11 17:50:41.0620,0.83,0.57,-3.33,3.47
2022-08-11 17:50:41.0700,1.06,0.87,-4.38,4.58
2022-08-11 17:50:41.0800,1.36,2.58,-4.39,5.27
2022-08-11 17:50:41.0960,1.61,5.52,-3.63,6.79
2022-08-11 17:50:41.1010,1.86,7.28,-2.86,8.03
2022-08-11 17:50:41.1110,1.03,8.07,-1.53,8.27
2022-08-11 17:50:41.1200,-1.7,9.41,0.86,9.6
2022-08-11 17:50:41.1310,-5.51,9.71,2.63,11.47
2022-08-11 17:50:41.1400,-9.23,5.67,3.7,11.44
2022-08-11 17:50:41.1500,-9.69,0.62,4.11,10.54
2022-08-11 17:50:41.1620,-7.58,-2.08,5.06,9.34
2022-08-11 17:50:41.1700,-5.87,-3.91,6.06,9.29
2022-08-11 17:50:41.1800,-4.89,-5.53,5.85,9.41
2022-08-11 17:50:41.1960,-4.59,-6.87,3.59,9.0
2022-08-11 17:50:41.2000,-5.24,-6.96,-0.13,8.71
2022-08-11 17:50:41.2100,-6.07,-4.86,-2.96,8.32
2022-08-11 17:50:41.2210,-6.66,-2.08,-3.75,7.92
2022-08-11 17:50:41.2290,-6.82,0.66,-3.06,7.5
2022-08-11 17:50:41.2390,-6.95,2.67,-1.63,7.62
2022-08-11 17:50:41.2490,-7.55,3.78,0.46,8.45
2022-08-11 17:50:41.2590,-7.57,3.84,3.44,9.15
2022-08-11 17:50:41.2690,-5.91,2.89,5.57,8.62
2022-08-11 17:50:41.2810,-3.17,1.26,5.31,6.31
2022-08-11 17:50:41.2970,-0.33,-0.38,3.56,3.59
2022-08-11 17:50:41.3000,1.67,-1.35,1.09,2.4
2022-08-11 17:50:41.3090,2.42,-1.29,-1.3,3.03
2022-08-11 17:50:41.3190,2.64,-0.62,-1.98,3.35
2022-08-11 17:50:41.3280,2.45,-0.25,-0.89,2.61
2022-08-11 17:50:41.3390,1.35,-0.25,0.27,1.39
2022-08-11 17:50:41.3490,-0.41,-0.27,0.52,0.71
2022-08-11 17:50:41.3580,-1.71,-0.19,0.51,1.79
2022-08-11 17:50:41.3680,-1.98,-0.28,0.91,2.19
2022-08-11 17:50:41.3780,-1.69,-0.49,1.12,2.08
2022-08-11 17:50:41.4000,-1.2,-0.53,1.02,1.66
2022-08-11 17:50:41.4020,-0.67,-0.25,0.6,0.93
2022-08-11 17:50:41.4090,-0.07,0.14,0.25,0.29
2022-08-11 17:50:41.4180,0.32,0.5,0.12,0.6
2022-08-11 17:50:41.4290,0.38,0.68,0.17,0.79
2022-08-11 17:50:41.4380,0.31,0.68,0.31,0.8
2022-08-11 17:50:41.4480,0.27,0.51,0.39,0.69
2022-08-11 17:50:41.4590,0.46,0.22,0.23,0.55
2022-08-11 17:50:41.4670,0.61,-0.01,0.06,0.61
2022-08-11 17:50:41.4770,0.48,-0.12,0.05,0.49
2022-08-11 17:50:41.4990,0.18,-0.06,0.19,0.26
2022-08-11 17:50:41.5000,-0.16,0.0,0.3,0.34
2022-08-11 17:50:41.5070,-0.51,0.17,0.49,0.72
2022-08-11 17:50:41.5180,-0.91,0.48,0.78,1.29
2022-08-11 17:50:41.5280,-1.3,0.63,0.99,1.75
2022-08-11 17:50:41.5370,-1.5,0.57,1.09,1.93
2022-08-11 17:50:41.5490,-1.53,0.44,0.93,1.84
2022-08-11 17:50:41.5570,-1.34,0.42,0.85,1.64
2022-08-11 17:50:41.5670,-0.91,0.48,0.91,1.37
2022-08-11 17:50:41.5780,-0.52,0.54,1.22,1.43
2022-08-11 17:50:41.6010,-0.21,0.39,1.61,1.66
2022-08-11 17:50:41.6030,0.0,-0.07,1.83,1.83
2022-08-11 17:50:41.6070,0.07,-0.64,1.93,2.03
2022-08-11 17:50:41.6170,-0.03,-1.1,1.98,2.26
2022-08-11 17:50:41.6260,-0.27,-1.43,1.95,2.43
2022-08-11 17:50:41.6370,-0.54,-1.64,1.92,2.58
2022-08-11 17:50:41.6480,-0.82,-1.77,1.96,2.76
2022-08-11 17:50:41.6560,-0.99,-1.9,1.91,2.87
2022-08-11 17:50:41.6670,-1.09,-1.98,1.76,2.86
2022-08-11 17:50:41.6760,-1.27,-1.92,1.8,2.92
2022-08-11 17:50:41.6860,-1.45,-1.93,2.1,3.19
2022-08-11 17:50:41.7000,-1.47,-2.14,2.44,3.56
2022-08-11 17:50:41.7060,-1.38,-2.47,2.63,3.86
2022-08-11 17:50:41.7160,-1.24,-2.71,2.59,3.94
2022-08-11 17:50:41.7250,-1.19,-2.55,2.38,3.68
2022-08-11 17:50:41.7370,-1.28,-1.95,2.12,3.15
2022-08-11 17:50:41.7450,-1.26,-1.1,1.82,2.47
2022-08-11 17:50:41.7550,-1.15,-0.12,1.53,1.91
2022-08-11 17:50:41.7660,-1.03,0.99,1.26,1.9
2022-08-11 17:50:41.7750,-0.91,2.09,0.97,2.47
2022-08-11 17:50:41.7870,-0.92,2.86,0.59,3.06
2022-08-11 17:50:41.8020,-0.96,3.27,-0.08,3.4
2022-08-11 17:50:41.8050,-1.03,3.69,-0.93,3.94
2022-08-11 17:50:41.8150,-1.03,4.42,-1.63,4.82
2022-08-11 17:50:41.8260,-1.19,5.28,-1.89,5.73
2022-08-11 17:50:41.8350,-1.37,5.87,-1.83,6.29
2022-08-11 17:50:41.8470,-1.4,6.02,-1.58,6.37
2022-08-11 17:50:41.8550,-0.81,5.55,-1.05,5.7
2022-08-11 17:50:41.8660,0.24,4.48,-0.39,4.5
2022-08-11 17:50:41.8760,1.04,3.43,-0.22,3.59
2022-08-11 17:50:41.8840,1.3,2.53,-0.02,2.84
2022-08-11 17:50:41.8990,1.43,1.68,0.01,2.2
2022-08-11 17:50:41.9050,1.59,0.96,0.08,1.85
2022-08-11 17:50:41.9150,1.58,0.41,0.18,1.64
2022-08-11 17:50:41.9250,1.38,0.0,0.29,1.41
2022-08-11 17:50:41.9350,1.1,-0.37,0.55,1.28
2022-08-11 17:50:41.9440,0.92,-0.77,0.88,1.48
2022-08-11 17:50:41.9540,0.9,-1.19,1.2,1.91
2022-08-11 17:50:41.9640,0.94,-1.57,1.42,2.31
2022-08-11 17:50:41.9740,1.02,-1.91,1.45,2.6
2022-08-11 17:50:41.9840,1.07,-2.16,1.37,2.77
2022-08-11 17:50:42.0000,1.1,-2.31,1.28,2.86
2022-08-11 17:50:42.0030,1.2,-2.39,1.08,2.88
2022-08-11 17:50:42.0140,1.33,-2.22,0.85,2.72
2022-08-11 17:50:42.0240,1.5,-1.94,0.74,2.56
2022-08-11 17:50:42.0340,1.78,-1.74,0.68,2.58
2022-08-11 17:50:42.0440,2.2,-1.63,0.54,2.79
2022-08-11 17:50:42.0530,2.61,-1.52,0.41,3.04
2022-08-11 17:50:42.0650,2.92,-1.34,0.4,3.23
2022-08-11 17:50:42.0730,3.11,-1.21,0.42,3.36
2022-08-11 17:50:42.0850,3.2,-1.23,0.4,3.45
2022-08-11 17:50:42.1050,3.24,-1.34,0.4,3.52
2022-08-11 17:50:42.1070,3.2,-1.49,0.36,3.54
2022-08-11 17:50:42.1130,3.21,-1.64,0.34,3.62
2022-08-11 17:50:42.1230,3.18,-1.71,0.32,3.62
2022-08-11 17:50:42.1340,3.11,-1.78,0.14,3.58
2022-08-11 17:50:42.1430,3.01,-1.85,0.07,3.53
2022-08-11 17:50:42.1530,2.89,-1.91,-0.03,3.46
2022-08-11 17:50:42.1620,2.94,-1.89,-0.12,3.49
2022-08-11 17:50:42.1720,3.21,-1.87,-0.31,3.72
2022-08-11 17:50:42.1830,3.48,-1.7,-0.72,3.93
2022-08-11 17:50:42.2040,3.92,-1.51,-1.06,4.33
2022-08-11 17:50:42.2060,4.32,-1.27,-1.33,4.69
2022-08-11 17:50:42.2120,4.51,-1.1,-1.49,4.87
2022-08-11 17:50:42.2230,4.48,-1.11,-1.47,4.84
2022-08-11 17:50:42.2330,4.28,-1.21,-1.34,4.64
2022-08-11 17:50:42.2420,4.03,-1.27,-1.21,4.39
2022-08-11 17:50:42.2520,3.77,-1.19,-1.27,4.15
2022-08-11 17:50:42.2620,3.48,-1.0,-1.27,3.83
2022-08-11 17:50:42.2720,3.17,-0.84,-1.2,3.49
2022-08-11 17:50:42.2820,2.86,-0.84,-1.11,3.18
2022-08-11 17:50:42.3050,2.67,-1.04,-1.05,3.05
2022-08-11 17:50:42.3080,2.71,-1.34,-1.16,3.23
2022-08-11 17:50:42.3120,2.9,-1.61,-1.51,3.64
2022-08-11 17:50:42.3210,3.18,-1.81,-1.76,4.06
2022-08-11 17:50:42.3320,3.49,-1.91,-1.77,4.35
2022-08-11 17:50:42.3420,3.74,-2.0,-1.72,4.57
2022-08-11 17:50:42.3530,3.96,-2.06,-1.78,4.8
2022-08-11 17:50:42.3610,4.19,-1.97,-2.45,5.23
2022-08-11 17:50:42.3710,4.44,-1.49,-3.31,5.73
2022-08-11 17:50:42.3810,4.55,-0.37,-3.63,5.83
2022-08-11 17:50:42.4050,4.16,1.52,-2.81,5.24
2022-08-11 17:50:42.4070,3.45,3.76,-1.3,5.26
2022-08-11 17:50:42.4110,2.64,5.72,-0.26,6.3
2022-08-11 17:50:42.4210,1.12,6.82,0.81,6.95
2022-08-11 17:50:42.4310,-1.53,7.31,1.44,7.6
2022-08-11 17:50:42.4420,-4.95,7.34,1.33,8.95
2022-08-11 17:50:42.4500,-7.48,4.66,1.21,8.89
2022-08-11 17:50:42.4620,-7.11,0.85,1.85,7.39
2022-08-11 17:50:42.4700,-5.62,-2.27,2.63,6.6
2022-08-11 17:50:42.4810,-4.76,-4.32,2.82,7.01
2022-08-11 17:50:42.4900,-4.72,-5.28,2.18,7.41
2022-08-11 17:50:42.5070,-5.48,-5.03,1.29,7.54
2022-08-11 17:50:42.5100,-6.06,-3.93,1.28,7.33
2022-08-11 17:50:42.5200,-5.84,-2.78,1.67,6.68
2022-08-11 17:50:42.5310,-5.42,-1.15,2.19,5.95
2022-08-11 17:50:42.5410,-4.61,0.91,3.0,5.57
2022-08-11 17:50:42.5500,-3.14,2.59,4.09,5.77
2022-08-11 17:50:42.5610,-1.18,3.19,5.08,6.11
2022-08-11 17:50:42.5700,1.24,2.97,4.95,5.9
2022-08-11 17:50:42.5800,4.12,2.28,3.48,5.85
2022-08-11 17:50:42.5890,6.84,0.84,1.46,7.04
2022-08-11 17:50:42.6050,8.01,-0.86,0.02,8.05
2022-08-11 17:50:42.6100,6.75,-1.74,-0.57,6.99
2022-08-11 17:50:42.6200,4.29,-1.63,-0.55,4.62
2022-08-11 17:50:42.6300,2.2,-1.27,-0.22,2.54
2022-08-11 17:50:42.6400,0.72,-0.75,0.04,1.04
2022-08-11 17:50:42.6510,-0.33,-0.27,0.19,0.46
2022-08-11 17:50:42.6590,-1.15,-0.04,0.59,1.29
2022-08-11 17:50:42.6690,-1.67,-0.15,1.22,2.07
2022-08-11 17:50:42.6790,-1.85,-0.38,1.79,2.6
2022-08-11 17:50:42.6890,-1.64,-0.43,1.94,2.57
2022-08-11 17:50:42.7040,-0.9,-0.05,1.72,1.94
2022-08-11 17:50:42.7080,0.55,0.62,1.29,1.53
2022-08-11 17:50:42.7190,2.34,1.31,0.62,2.75
2022-08-11 17:50:42.7280,3.83,1.7,-0.05,4.19
2022-08-11 17:50:42.7380,4.73,1.54,-0.32,4.98
2022-08-11 17:50:42.7500,5.02,0.75,-0.1,5.07
2022-08-11 17:50:42.7590,4.51,-0.31,0.3,4.53
2022-08-11 17:50:42.7680,3.52,-1.08,0.57,3.72
2022-08-11 17:50:42.7800,2.68,-1.24,0.59,3.01
2022-08-11 17:50:42.7880,2.19,-0.88,0.47,2.4
2022-08-11 17:50:42.8050,1.84,-0.34,0.48,1.93
2022-08-11 17:50:42.8080,1.46,0.13,0.57,1.57
2022-08-11 17:50:42.8180,0.96,0.54,0.57,1.24
2022-08-11 17:50:42.8280,0.76,0.98,0.38,1.29
2022-08-11 17:50:42.8380,1.19,1.29,0.0,1.75
2022-08-11 17:50:42.8470,2.06,1.29,-0.35,2.45
2022-08-11 17:50:42.8570,2.95,1.05,-0.32,3.14
2022-08-11 17:50:42.8670,3.6,0.68,0.03,3.66
2022-08-11 17:50:42.8770,4.07,0.35,0.33,4.09
2022-08-11 17:50:42.8870,4.33,0.12,0.65,4.38
2022-08-11 17:50:42.9070,4.33,0.04,0.87,4.41
2022-08-11 17:50:42.9110,4.06,0.07,0.85,4.14
2022-08-11 17:50:42.9180,3.76,0.2,0.71,3.83
2022-08-11 17:50:42.9280,3.53,0.41,0.66,3.61
2022-08-11 17:50:42.9370,3.51,0.78,0.76,3.67
2022-08-11 17:50:42.9470,3.69,1.41,0.96,4.06
2022-08-11 17:50:42.9580,3.83,2.03,1.34,4.53
2022-08-11 17:50:42.9670,3.81,2.7,1.76,4.99
2022-08-11 17:50:42.9770,3.74,3.35,1.98,5.39
2022-08-11 17:50:42.9870,3.6,3.69,1.84,5.47
2022-08-11 17:50:43.0060,3.41,3.63,1.52,5.2
2022-08-11 17:50:43.0090,3.32,3.18,1.21,4.75
2022-08-11 17:50:43.0170,3.29,2.54,0.9,4.25
2022-08-11 17:50:43.0270,3.17,1.79,0.82,3.73
2022-08-11 17:50:43.0360,2.59,0.8,1.04,2.9
2022-08-11 17:50:43.0470,1.5,-0.44,1.24,1.99
2022-08-11 17:50:43.0560,0.32,-1.39,1.03,1.75
2022-08-11 17:50:43.0670,-0.7,-1.59,0.39,1.78
2022-08-11 17:50:43.0770,-1.71,-1.14,-0.54,2.12
2022-08-11 17:50:43.0860,-2.68,-0.27,-1.77,3.22
2022-08-11 17:50:43.1080,-3.49,1.26,-2.86,4.68
2022-08-11 17:50:43.1100,-3.9,3.55,-3.2,6.16
2022-08-11 17:50:43.1160,-3.93,5.85,-2.52,7.48
2022-08-11 17:50:43.1260,-4.19,6.65,-1.11,7.93
2022-08-11 17:50:43.1370,-4.15,5.58,-0.2,6.95
2022-08-11 17:50:43.1450,-3.04,3.82,0.02,4.88
2022-08-11 17:50:43.1550,-1.26,1.77,0.08,2.17
2022-08-11 17:50:43.1670,0.17,0.32,-0.25,0.44
2022-08-11 17:50:43.1750,1.12,-0.35,-0.72,1.37
2022-08-11 17:50:43.1850,1.81,-0.51,-1.1,2.17
2022-08-11 17:50:43.2100,2.3,-0.46,-1.2,2.63
2022-08-11 17:50:43.2120,2.38,-0.37,-0.82,2.54
2022-08-11 17:50:43.2150,2.16,-0.47,-0.31,2.23
2022-08-11 17:50:43.2260,1.79,-0.8,0.22,1.97
2022-08-11 17:50:43.2370,1.3,-1.31,0.75,1.99
2022-08-11 17:50:43.2450,0.81,-1.85,0.97,2.24
2022-08-11 17:50:43.2560,0.34,-2.14,0.81,2.31
2022-08-11 17:50:43.2650,-0.31,-2.24,0.61,2.34
2022-08-11 17:50:43.2740,-1.02,-2.16,0.46,2.43
2022-08-11 17:50:43.2840,-1.63,-1.93,0.51,2.57
2022-08-11 17:50:43.2960,-2.12,-1.63,0.69,2.76
2022-08-11 17:50:43.3100,-2.59,-1.47,0.78,3.07
2022-08-11 17:50:43.3150,-2.91,-1.55,0.84,3.4
2022-08-11 17:50:43.3250,-3.01,-1.87,0.99,3.67
2022-08-11 17:50:43.3340,-2.95,-2.37,1.05,3.92
2022-08-11 17:50:43.3440,-2.83,-3.0,0.98,4.23
2022-08-11 17:50:43.3550,-2.71,-3.64,0.7,4.59
2022-08-11 17:50:43.3640,-2.59,-4.11,0.33,4.86
2022-08-11 17:50:43.3740,-2.44,-4.29,0.01,4.93
2022-08-11 17:50:43.3850,-2.18,-3.94,-0.17,4.5
2022-08-11 17:50:43.3940,-1.75,-3.22,-0.12,3.66
2022-08-11 17:50:43.4080,-1.11,-2.6,-0.03,2.82
2022-08-11 17:50:43.4130,-0.29,-2.15,0.02,2.16
2022-08-11 17:50:43.4230,0.54,-1.68,0.04,1.76
2022-08-11 17:50:43.4340,1.29,-1.09,0.07,1.69
2022-08-11 17:50:43.4450,1.96,-0.42,0.2,2.01
2022-08-11 17:50:43.4530,2.62,0.21,0.28,2.64
2022-08-11 17:50:43.4630,3.34,0.74,0.11,3.42
2022-08-11 17:50:43.4730,4.15,1.1,-0.02,4.29
2022-08-11 17:50:43.4850,4.94,1.3,0.02,5.1
2022-08-11 17:50:43.4930,5.57,1.43,0.12,5.75
2022-08-11 17:50:43.5090,5.93,1.51,0.4,6.13
2022-08-11 17:50:43.5130,5.92,1.33,0.58,6.09
2022-08-11 17:50:43.5230,5.45,0.91,0.2,5.52
2022-08-11 17:50:43.5330,4.54,0.55,-0.67,4.62
2022-08-11 17:50:43.5440,3.24,0.8,-1.67,3.73
2022-08-11 17:50:43.5520,1.98,1.95,-2.46,3.71
2022-08-11 17:50:43.5650,1.27,3.87,-3.13,5.13
2022-08-11 17:50:43.5720,1.27,6.43,-2.39,6.97
2022-08-11 17:50:43.5820,1.16,7.93,0.34,8.02
2022-08-11 17:50:43.5940,-0.58,9.85,2.35,10.14
2022-08-11 17:50:43.6100,-4.43,10.54,2.71,11.74
2022-08-11 17:50:43.6130,-7.96,4.91,2.72,9.74
2022-08-11 17:50:43.6230,-7.8,-1.92,2.51,8.41
2022-08-11 17:50:43.6330,-6.81,-5.43,2.63,9.09
2022-08-11 17:50:43.6430,-6.17,-6.35,2.31,9.15
2022-08-11 17:50:43.6530,-5.98,-5.46,1.39,8.21
2022-08-11 17:50:43.6620,-5.75,-2.2,1.08,6.25
2022-08-11 17:50:43.6720,-5.57,0.45,1.72,5.84
2022-08-11 17:50:43.6820,-5.67,0.5,1.97,6.02
2022-08-11 17:50:43.6930,-5.42,-0.57,1.35,5.61
2022-08-11 17:50:43.7130,-4.97,-1.62,0.47,5.24
2022-08-11 17:50:43.7160,-4.36,-2.02,0.19,4.8
2022-08-11 17:50:43.7210,-3.23,-1.57,0.86,3.69
2022-08-11 17:50:43.7320,-1.76,-0.59,1.99,2.72
2022-08-11 17:50:43.7410,-0.21,0.38,3.01,3.04
2022-08-11 17:50:43.7530,1.14,0.99,3.02,3.37
2022-08-11 17:50:43.7610,2.04,1.18,1.89,3.02
