time,ax,ay,az,atotal
2022-08-11 17:54:54.5830,7.42,-3.62,-0.62,8.27
2022-08-11 17:54:54.5940,7.57,-4.88,1.23,9.09
2022-08-11 17:54:54.6030,7.74,-7.02,1.91,10.62
2022-08-11 17:54:54.6130,7.8,-9.64,1.15,12.45
2022-08-11 17:54:54.6230,7.31,-12.23,-0.5,14.25
2022-08-11 17:54:54.6410,5.87,-14.14,-2.0,15.44
2022-08-11 17:54:54.6440,3.72,-15.12,-2.62,15.78
2022-08-11 17:54:54.6520,1.43,-15.42,-2.43,15.67
2022-08-11 17:54:54.6630,-0.51,-15.38,-1.9,15.5
2022-08-11 17:54:54.6740,-1.74,-14.98,-1.21,15.12
2022-08-11 17:54:54.6820,-2.34,-13.81,-0.06,14.0
2022-08-11 17:54:54.6940,-2.83,-11.72,1.68,12.17
2022-08-11 17:54:54.7020,-2.96,-8.3,2.66,9.2
2022-08-11 17:54:54.7120,0.0,-2.83,5.26,5.97
2022-08-11 17:54:54.7240,-0.07,3.21,9.89,10.39
2022-08-11 17:54:54.7440,-0.81,18.43,-3.64,18.8
2022-08-11 17:54:54.7470,-0.55,39.84,-11.22,41.39
2022-08-11 17:54:54.7530,-0.99,56.65,-1.97,56.69
2022-08-11 17:54:54.7620,-4.64,59.84,4.0,60.15
2022-08-11 17:54:54.7720,-6.02,37.87,2.97,38.46
2022-08-11 17:54:54.7810,1.35,17.88,-0.37,17.93
2022-08-11 17:54:54.7930,6.77,8.68,-2.84,11.36
2022-08-11 17:54:54.8010,8.18,3.86,-3.74,9.78
2022-08-11 17:54:54.8110,8.57,1.18,-5.05,10.01
2022-08-11 17:54:54.8230,9.72,-0.54,-4.83,10.86
2022-08-11 17:54:54.8460,11.06,-0.91,-0.89,11.13
2022-08-11 17:54:54.8490,10.71,-0.94,2.59,11.05
2022-08-11 17:54:54.8520,8.69,-1.47,5.17,10.21
2022-08-11 17:54:54.8610,5.42,-2.4,6.81,9.02
2022-08-11 17:54:54.8710,1.39,-3.83,6.76,7.89
2022-08-11 17:54:54.8810,-2.39,-5.88,6.23,8.89
2022-08-11 17:54:54.8920,-5.65,-8.53,5.75,11.73
2022-08-11 17:54:54.9010,-8.96,-11.82,4.82,15.59
2022-08-11 17:54:54.9110,-12.33,-15.37,4.74,20.26
2022-08-11 17:54:54.9220,-16.1,-18.05,6.86,25.14
2022-08-11 17:54:54.9430,-20.81,-20.9,6.1,30.11
2022-08-11 17:54:54.9460,-22.46,-23.44,1.75,32.51
2022-08-11 17:54:54.9510,-17.95,-26.8,-9.97,33.76
2022-08-11 17:54:54.9610,-10.93,-27.76,-16.44,34.06
2022-08-11 17:54:54.9710,-6.67,-19.26,-8.04,21.91
2022-08-11 17:54:54.9810,-4.45,-10.98,-1.28,11.91
2022-08-11 17:54:54.9910,-2.54,-7.07,2.58,7.94
2022-08-11 17:54:55.0000,-1.59,-5.91,4.53,7.61
2022-08-11 17:54:55.0100,-0.06,-5.25,4.29,6.78
2022-08-11 17:54:55.0200,2.03,-3.73,1.39,4.46
2022-08-11 17:54:55.0300,5.28,-1.19,-2.95,6.16
2022-08-11 17:54:55.0450,7.51,1.22,-3.33,8.3
2022-08-11 17:54:55.0490,4.1,6.49,-0.15,7.67
2022-08-11 17:54:55.0600,-5.69,18.1,3.59,19.3
2022-08-11 17:54:55.0700,-18.48,29.45,10.39,36.28
2022-08-11 17:54:55.0810,-25.42,34.53,15.37,45.54
2022-08-11 17:54:55.0890,-18.59,28.88,12.73,36.62
2022-08-11 17:54:55.0990,-3.42,16.06,4.37,16.99
2022-08-11 17:54:55.1110,8.2,6.98,-1.76,10.91
2022-08-11 17:54:55.1190,15.04,4.99,-10.51,19.01
2022-08-11 17:54:55.1290,12.45,8.53,-12.11,19.34
2022-08-11 17:54:55.1450,4.11,10.71,-2.31,11.7
2022-08-11 17:54:55.1480,1.84,10.73,3.8,11.53
2022-08-11 17:54:55.1590,2.89,9.5,6.88,12.08
2022-08-11 17:54:55.1700,3.82,7.39,6.56,10.59
2022-08-11 17:54:55.1800,3.82,4.72,5.08,7.91
2022-08-11 17:54:55.1890,3.58,2.0,2.02,4.57
2022-08-11 17:54:55.2000,3.91,-0.05,-1.04,4.04
2022-08-11 17:54:55.2090,5.38,-1.39,-3.01,6.31
2022-08-11 17:54:55.2180,7.02,-2.21,-4.69,8.72
2022-08-11 17:54:55.2280,8.85,-2.9,-4.49,10.33
2022-08-11 17:54:55.2450,10.11,-3.49,-2.99,11.1
2022-08-11 17:54:55.2480,10.47,-4.12,-1.07,11.3
2022-08-11 17:54:55.2580,9.86,-4.29,0.76,10.77
2022-08-11 17:54:55.2680,9.39,-4.97,1.72,10.76
2022-08-11 17:54:55.2780,9.63,-6.9,1.92,12.0
2022-08-11 17:54:55.2900,10.22,-9.76,1.26,14.18
2022-08-11 17:54:55.2980,10.36,-12.74,-0.1,16.42
2022-08-11 17:54:55.3080,9.55,-15.12,-1.39,17.93
2022-08-11 17:54:55.3180,7.48,-16.45,-2.06,18.18
2022-08-11 17:54:55.3290,4.89,-16.71,-2.04,17.52
2022-08-11 17:54:55.3440,2.28,-16.36,-1.81,16.61
2022-08-11 17:54:55.3470,0.23,-15.57,-1.28,15.62
2022-08-11 17:54:55.3570,-0.98,-14.36,-0.49,14.4
2022-08-11 17:54:55.3680,-1.52,-12.53,0.92,12.65
2022-08-11 17:54:55.3770,-1.94,-10.02,2.48,10.5
2022-08-11 17:54:55.3870,-2.28,-6.33,3.01,7.37
2022-08-11 17:54:55.3990,-0.58,-0.78,2.46,2.64
2022-08-11 17:54:55.4070,-0.25,3.57,7.78,8.56
2022-08-11 17:54:55.4170,-1.65,10.91,2.44,11.3
2022-08-11 17:54:55.4270,-1.31,25.08,-7.3,26.15
2022-08-11 17:54:55.4460,-0.04,40.05,-2.54,40.13
2022-08-11 17:54:55.4500,-2.35,51.74,1.84,51.82
2022-08-11 17:54:55.4570,-7.65,49.22,1.23,49.82
2022-08-11 17:54:55.4670,-5.78,29.93,-1.11,30.5
2022-08-11 17:54:55.4770,3.29,15.22,-2.45,15.76
2022-08-11 17:54:55.4880,8.52,8.75,-2.2,12.4
2022-08-11 17:54:55.4970,9.77,5.33,-2.25,11.35
2022-08-11 17:54:55.5060,9.48,3.55,-3.15,10.6
2022-08-11 17:54:55.5180,9.79,2.7,-2.67,10.5
2022-08-11 17:54:55.5280,10.45,2.52,-0.55,10.76
2022-08-11 17:54:55.5450,10.15,2.5,1.76,10.6
2022-08-11 17:54:55.5490,7.97,1.82,2.95,8.69
2022-08-11 17:54:55.5550,4.78,0.87,4.15,6.38
2022-08-11 17:54:55.5670,1.28,-0.58,5.37,5.55
2022-08-11 17:54:55.5770,-1.64,-2.91,5.7,6.6
2022-08-11 17:54:55.5860,-3.7,-6.09,5.61,9.06
2022-08-11 17:54:55.5960,-5.59,-9.54,5.95,12.55
2022-08-11 17:54:55.6060,-8.03,-12.92,6.47,16.53
2022-08-11 17:54:55.6160,-10.79,-15.34,8.86,20.74
2022-08-11 17:54:55.6280,-13.58,-17.68,11.47,25.07
2022-08-11 17:54:55.6470,-17.51,-21.36,8.98,29.04
2022-08-11 17:54:55.6490,-19.36,-25.87,0.17,32.31
2022-08-11 17:54:55.6550,-16.35,-30.14,-9.4,35.55
2022-08-11 17:54:55.6660,-11.64,-29.82,-12.26,34.27
2022-08-11 17:54:55.6770,-7.52,-20.87,-6.08,23.0
2022-08-11 17:54:55.6850,-4.81,-12.02,-2.74,13.23
2022-08-11 17:54:55.6950,-3.09,-7.57,-1.66,8.34
2022-08-11 17:54:55.7050,-2.54,-6.16,0.33,6.67
2022-08-11 17:54:55.7150,-1.78,-5.11,1.55,5.62
2022-08-11 17:54:55.7270,-0.54,-3.73,0.38,3.78
2022-08-11 17:54:55.7490,0.93,-1.98,-0.89,2.36
2022-08-11 17:54:55.7520,2.84,-0.32,3.15,4.25
2022-08-11 17:54:55.7550,2.9,4.48,6.13,8.12
2022-08-11 17:54:55.7640,-1.91,14.7,6.89,16.34
2022-08-11 17:54:55.7750,-11.85,25.31,10.67,29.91
2022-08-11 17:54:55.7840,-20.59,33.05,13.93,41.35
2022-08-11 17:54:55.7950,-19.72,34.54,12.13,41.58
2022-08-11 17:54:55.8040,-6.06,25.44,5.72,26.77
2022-08-11 17:54:55.8140,6.4,11.0,-0.93,12.76
2022-08-11 17:54:55.8240,12.64,2.1,-11.09,16.94
2022-08-11 17:54:55.8340,12.71,-0.34,-8.98,15.56
2022-08-11 17:54:55.8480,5.99,2.52,0.85,6.55
2022-08-11 17:54:55.8540,1.99,7.83,4.51,9.25
2022-08-11 17:54:55.8650,2.83,11.42,5.72,13.08
2022-08-11 17:54:55.8740,4.89,11.48,7.88,14.75
2022-08-11 17:54:55.8830,7.48,10.49,7.46,14.88
2022-08-11 17:54:55.8930,8.06,8.44,2.27,11.88
2022-08-11 17:54:55.9050,5.28,5.19,-2.43,7.79
2022-08-11 17:54:55.9140,3.58,1.99,-3.85,5.62
2022-08-11 17:54:55.9230,3.16,-0.88,-3.59,4.86
2022-08-11 17:54:55.9350,2.83,-2.71,-2.6,4.7
2022-08-11 17:54:55.9470,2.71,-3.53,-1.84,4.81
2022-08-11 17:54:55.9530,2.88,-4.18,-1.06,5.18
2022-08-11 17:54:55.9640,3.12,-5.19,-0.15,6.05
2022-08-11 17:54:55.9740,3.6,-6.37,0.54,7.33
2022-08-11 17:54:55.9830,4.3,-7.9,1.14,9.06
2022-08-11 17:54:55.9940,5.17,-9.81,1.8,11.23
2022-08-11 17:54:56.0040,6.43,-11.74,2.6,13.63
2022-08-11 17:54:56.0130,7.33,-13.36,2.53,15.44
2022-08-11 17:54:56.0250,7.64,-14.62,1.72,16.58
2022-08-11 17:54:56.0330,7.08,-15.25,0.8,16.83
2022-08-11 17:54:56.0490,5.53,-15.03,0.17,16.01
2022-08-11 17:54:56.0530,3.28,-13.98,0.03,14.35
2022-08-11 17:54:56.0640,1.17,-12.26,0.33,12.32
2022-08-11 17:54:56.0720,-0.14,-10.7,1.13,10.76
2022-08-11 17:54:56.0840,-0.94,-9.51,1.99,9.76
2022-08-11 17:54:56.0920,-1.34,-8.44,3.08,9.08
2022-08-11 17:54:56.1020,-1.29,-7.03,4.27,8.32
2022-08-11 17:54:56.1140,-0.2,-4.4,4.24,6.11
2022-08-11 17:54:56.1220,1.88,-0.2,5.3,5.62
2022-08-11 17:54:56.1320,0.76,4.33,7.3,8.52
2022-08-11 17:54:56.1480,-0.76,11.09,1.58,11.22
2022-08-11 17:54:56.1530,-0.7,19.39,-0.4,19.4
2022-08-11 17:54:56.1620,0.0,28.8,2.16,28.88
2022-08-11 17:54:56.1730,-2.68,36.19,2.06,36.34
2022-08-11 17:54:56.1820,-7.12,35.42,0.54,36.13
2022-08-11 17:54:56.1920,-8.58,25.19,-1.22,26.63
2022-08-11 17:54:56.2030,-4.2,14.41,-3.24,15.35
2022-08-11 17:54:56.2110,1.78,8.55,-4.06,9.63
2022-08-11 17:54:56.2230,5.54,6.01,-3.91,9.06
2022-08-11 17:54:56.2310,6.37,4.81,-2.93,8.5
2022-08-11 17:54:56.2500,6.4,3.95,-1.44,7.65
2022-08-11 17:54:56.2530,6.63,2.81,-0.4,7.21
2022-08-11 17:54:56.2620,6.99,1.62,0.48,7.19
2022-08-11 17:54:56.2720,7.1,0.57,1.29,7.23
2022-08-11 17:54:56.2820,6.75,-0.49,2.0,7.05
2022-08-11 17:54:56.2920,5.61,-1.72,2.71,6.46
2022-08-11 17:54:56.3020,3.64,-3.12,3.43,5.89
2022-08-11 17:54:56.3120,1.32,-4.6,4.16,6.34
2022-08-11 17:54:56.3210,-0.9,-6.08,4.89,7.85
2022-08-11 17:54:56.3310,-2.99,-7.49,5.71,9.88
2022-08-11 17:54:56.3500,-4.91,-8.55,6.56,11.84
2022-08-11 17:54:56.3540,-6.41,-9.34,7.04,13.33
2022-08-11 17:54:56.3600,-7.33,-9.98,7.31,14.37
2022-08-11 17:54:56.3710,-7.73,-10.62,7.66,15.2
2022-08-11 17:54:56.3810,-7.6,-11.34,8.2,15.92
2022-08-11 17:54:56.3920,-7.15,-11.96,8.12,16.12
2022-08-11 17:54:56.4000,-6.87,-12.79,6.51,15.91
2022-08-11 17:54:56.4100,-7.04,-13.98,3.58,16.05
2022-08-11 17:54:56.4200,-6.87,-14.55,1.31,16.14
2022-08-11 17:54:56.4300,-5.33,-12.58,-0.48,13.67
2022-08-11 17:54:56.4530,-2.89,-7.96,-1.64,8.62
2022-08-11 17:54:56.4550,-1.62,-4.09,-1.12,4.53
2022-08-11 17:54:56.4600,-1.61,-2.01,-0.41,2.6
2022-08-11 17:54:56.4700,-1.99,-0.92,-0.18,2.19
2022-08-11 17:54:56.4800,-3.41,-0.27,0.06,3.42
2022-08-11 17:54:56.4890,-6.43,-0.38,1.29,6.56
2022-08-11 17:54:56.5000,-7.66,-2.53,9.67,12.59
2022-08-11 17:54:56.5110,-8.1,-2.23,13.59,15.97
2022-08-11 17:54:56.5190,-10.12,3.47,12.41,16.38
2022-08-11 17:54:56.5290,-11.86,13.43,12.49,21.84
2022-08-11 17:54:56.5530,-13.03,23.7,14.43,30.65
2022-08-11 17:54:56.5550,-13.34,30.76,15.21,36.81
2022-08-11 17:54:56.5580,-8.36,35.55,9.67,37.77
2022-08-11 17:54:56.5690,5.02,34.11,-6.21,35.03
2022-08-11 17:54:56.5800,12.99,19.42,-4.25,23.74
2022-08-11 17:54:56.5890,10.07,5.84,4.83,12.6
2022-08-11 17:54:56.5980,3.45,1.01,6.25,7.21
2022-08-11 17:54:56.6100,-2.1,-0.28,5.32,5.72
2022-08-11 17:54:56.6190,-5.23,-0.78,4.17,6.73
2022-08-11 17:54:56.6280,-5.97,-1.53,4.32,7.52
2022-08-11 17:54:56.6380,-3.1,-2.91,5.24,6.74
2022-08-11 17:54:56.6520,2.57,-3.5,4.7,6.39
2022-08-11 17:54:56.6590,5.18,-1.57,2.77,6.08
2022-08-11 17:54:56.6690,3.45,2.64,1.38,4.55
2022-08-11 17:54:56.6780,2.07,7.56,1.44,7.96
2022-08-11 17:54:56.6880,3.42,11.58,3.91,12.69
2022-08-11 17:54:56.6990,6.77,12.04,6.68,15.34
2022-08-11 17:54:56.7080,10.71,9.85,7.42,16.33
2022-08-11 17:54:56.7200,13.41,6.98,5.84,16.2
2022-08-11 17:54:56.7280,13.88,3.93,4.03,14.97
2022-08-11 17:54:56.7400,11.55,1.45,3.59,12.18
2022-08-11 17:54:56.7540,8.55,-0.28,4.83,9.82
2022-08-11 17:54:56.7570,5.78,-1.5,6.36,8.72
2022-08-11 17:54:56.7670,3.48,-2.17,6.77,7.91
2022-08-11 17:54:56.7780,1.85,-2.42,6.64,7.3
2022-08-11 17:54:56.7880,0.66,-2.15,6.71,7.07
2022-08-11 17:54:56.7980,-0.17,-1.39,7.15,7.28
2022-08-11 17:54:56.8070,-0.51,-0.6,7.55,7.59
2022-08-11 17:54:56.8180,-0.17,-0.42,7.77,7.78
2022-08-11 17:54:56.8270,0.95,-1.29,7.57,7.73
2022-08-11 17:54:56.8370,2.37,-3.02,6.71,7.73
2022-08-11 17:54:56.8540,3.49,-4.92,5.43,8.11
2022-08-11 17:54:56.8570,4.0,-6.64,4.1,8.76
2022-08-11 17:54:56.8660,3.68,-7.86,3.42,9.32
2022-08-11 17:54:56.8770,2.96,-8.45,3.64,9.66
2022-08-11 17:54:56.8880,2.25,-8.4,4.25,9.67
2022-08-11 17:54:56.8960,1.92,-8.21,5.12,9.86
2022-08-11 17:54:56.9060,1.94,-8.2,5.94,10.3
2022-08-11 17:54:56.9180,2.19,-8.27,6.64,10.82
2022-08-11 17:54:56.9270,2.42,-8.38,7.23,11.32
2022-08-11 17:54:56.9360,2.48,-8.46,7.65,11.67
2022-08-11 17:54:56.9530,2.38,-8.43,7.86,11.76
2022-08-11 17:54:56.9560,2.28,-8.34,7.79,11.63
2022-08-11 17:54:56.9670,2.09,-7.93,7.29,10.97
2022-08-11 17:54:56.9760,1.91,-6.4,6.0,8.97
2022-08-11 17:54:56.9870,2.12,-2.52,3.46,4.77
2022-08-11 17:54:56.9960,2.07,1.63,2.57,3.68
2022-08-11 17:54:57.0060,3.13,6.82,2.39,7.87
2022-08-11 17:54:57.0160,4.13,14.91,3.11,15.78
2022-08-11 17:54:57.0260,4.44,24.17,4.18,24.92
2022-08-11 17:54:57.0360,3.21,31.06,3.3,31.39
2022-08-11 17:54:57.0540,0.76,29.32,2.67,29.45
2022-08-11 17:54:57.0580,1.59,17.74,3.49,18.14
2022-08-11 17:54:57.0650,4.35,9.53,4.66,11.46
2022-08-11 17:54:57.0760,6.94,7.39,5.38,11.47
2022-08-11 17:54:57.0870,7.34,7.83,4.63,11.68
2022-08-11 17:54:57.0950,6.33,8.54,2.49,10.91
2022-08-11 17:54:57.1070,5.3,8.17,0.28,9.74
2022-08-11 17:54:57.1150,4.87,6.28,-0.29,7.95
2022-08-11 17:54:57.1250,4.62,4.11,1.63,6.39
2022-08-11 17:54:57.1350,3.62,2.49,3.63,5.69
2022-08-11 17:54:57.1550,1.79,0.95,4.28,4.73
2022-08-11 17:54:57.1580,-0.56,-0.65,4.02,4.11
2022-08-11 17:54:57.1650,-3.03,-2.51,3.53,5.28
2022-08-11 17:54:57.1760,-5.08,-4.77,3.37,7.74
2022-08-11 17:54:57.1840,-6.76,-7.42,3.29,10.56
2022-08-11 17:54:57.1940,-8.26,-10.41,3.35,13.7
2022-08-11 17:54:57.2050,-10.36,-13.34,3.91,17.33
2022-08-11 17:54:57.2140,-12.24,-16.02,4.82,20.72
2022-08-11 17:54:57.2260,-13.34,-19.24,4.67,23.87
2022-08-11 17:54:57.2350,-13.46,-22.57,2.54,26.4
2022-08-11 17:54:57.2590,-11.84,-24.66,-2.29,27.45
2022-08-11 17:54:57.2620,-8.13,-24.26,-6.27,26.34
2022-08-11 17:54:57.2650,-3.0,-19.81,-7.4,21.35
2022-08-11 17:54:57.2740,0.49,-13.18,-8.99,15.96
2022-08-11 17:54:57.2840,1.88,-8.48,-7.88,11.72
2022-08-11 17:54:57.2940,2.28,-5.84,-4.99,8.01
2022-08-11 17:54:57.3040,2.66,-6.07,-0.13,6.62
2022-08-11 17:54:57.3140,3.63,-5.33,3.79,7.47
2022-08-11 17:54:57.3240,4.73,0.98,3.34,5.87
2022-08-11 17:54:57.3330,2.62,13.38,2.98,13.95
2022-08-11 17:54:57.3570,-5.3,27.53,6.15,28.7
2022-08-11 17:54:57.3590,-15.53,37.12,9.19,41.27
2022-08-11 17:54:57.3640,-20.57,36.53,4.62,42.17
2022-08-11 17:54:57.3740,-15.76,23.71,-2.3,28.56
2022-08-11 17:54:57.3840,-6.6,8.27,-4.8,11.61
2022-08-11 17:54:57.3940,0.08,-0.06,-3.41,3.41
2022-08-11 17:54:57.4030,2.36,-2.65,-0.02,3.54
2022-08-11 17:54:57.4130,2.82,-0.47,3.23,4.31
2022-08-11 17:54:57.4230,5.2,5.93,5.65,9.7
2022-08-11 17:54:57.4330,9.27,9.46,8.44,15.7
2022-08-11 17:54:57.4430,13.08,11.57,7.24,18.9
2022-08-11 17:54:57.4590,16.91,13.95,2.92,22.11
2022-08-11 17:54:57.4620,19.79,15.14,0.21,24.91
2022-08-11 17:54:57.4720,19.98,14.32,0.01,24.58
2022-08-11 17:54:57.4840,16.08,9.73,-0.11,18.79
2022-08-11 17:54:57.4940,10.54,2.94,0.68,10.96
2022-08-11 17:54:57.5040,6.0,-1.36,0.22,6.15
2022-08-11 17:54:57.5130,3.41,-3.39,-1.38,5.0
2022-08-11 17:54:57.5220,2.81,-4.17,-2.69,5.7
2022-08-11 17:54:57.5320,2.79,-4.93,-2.65,6.25
2022-08-11 17:54:57.5420,3.26,-5.64,-1.86,6.77
2022-08-11 17:54:57.5570,4.17,-6.0,-1.09,7.38
2022-08-11 17:54:57.5610,5.52,-6.57,0.05,8.58
2022-08-11 17:54:57.5720,7.01,-7.25,1.56,10.2
2022-08-11 17:54:57.5820,8.68,-7.88,2.29,11.94
2022-08-11 17:54:57.5920,10.05,-8.82,1.53,13.45
2022-08-11 17:54:57.6030,10.57,-10.12,-0.43,14.63
2022-08-11 17:54:57.6110,10.35,-11.71,-2.13,15.77
2022-08-11 17:54:57.6230,9.21,-13.12,-2.58,16.23
2022-08-11 17:54:57.6310,7.22,-13.98,-2.19,15.88
2022-08-11 17:54:57.6420,4.56,-14.24,-1.57,15.03
2022-08-11 17:54:57.6560,1.92,-13.99,-1.12,14.16
2022-08-11 17:54:57.6610,0.03,-13.51,-0.88,13.53
2022-08-11 17:54:57.6720,-0.99,-12.54,0.02,12.57
2022-08-11 17:54:57.6810,-1.76,-10.9,1.63,11.16
2022-08-11 17:54:57.6910,-2.48,-8.69,3.71,9.76
2022-08-11 17:54:57.7020,-3.19,-5.87,5.21,8.47
2022-08-11 17:54:57.7120,-2.17,-1.6,5.49,6.11
2022-08-11 17:54:57.7210,-1.09,2.72,7.91,8.43
2022-08-11 17:54:57.7310,-2.0,10.01,2.7,10.55
2022-08-11 17:54:57.7410,-1.41,25.19,-10.71,27.4
2022-08-11 17:54:57.7580,0.18,40.02,-9.5,41.13
2022-08-11 17:54:57.7610,-0.56,46.7,-1.64,46.73
2022-08-11 17:54:57.7700,-2.45,34.75,1.92,34.88
2022-08-11 17:54:57.7800,1.1,17.6,0.29,17.63
2022-08-11 17:54:57.7910,5.86,9.89,-1.8,11.63
2022-08-11 17:54:57.8010,8.38,7.57,-2.37,11.53
2022-08-11 17:54:57.8110,9.49,7.47,-1.72,12.19
2022-08-11 17:54:57.8200,9.63,8.28,-1.37,12.77
2022-08-11 17:54:57.8300,9.81,8.43,-1.52,13.02
2022-08-11 17:54:57.8400,9.54,7.72,-0.99,12.31
2022-08-11 17:54:57.8620,8.3,6.28,0.75,10.43
2022-08-11 17:54:57.8640,6.02,4.74,3.31,8.34
2022-08-11 17:54:57.8690,3.02,2.99,4.49,6.18
2022-08-11 17:54:57.8800,-0.2,0.99,4.8,4.9
2022-08-11 17:54:57.8910,-2.9,-1.33,4.98,5.91
2022-08-11 17:54:57.8990,-4.86,-4.23,4.83,8.05
2022-08-11 17:54:57.9100,-6.28,-7.65,4.86,11.02
2022-08-11 17:54:57.9210,-7.43,-11.26,5.22,14.46
2022-08-11 17:54:57.9290,-8.91,-14.77,7.04,18.63
2022-08-11 17:54:57.9390,-12.08,-17.73,8.83,23.2
2022-08-11 17:54:57.9610,-18.49,-21.9,4.54,29.01
2022-08-11 17:54:57.9640,-23.19,-26.5,-2.3,35.28
2022-08-11 17:54:57.9690,-20.74,-30.34,-9.0,37.83
2022-08-11 17:54:57.9780,-13.05,-29.91,-13.48,35.3
2022-08-11 17:54:57.9900,-5.11,-20.91,-9.45,23.5
2022-08-11 17:54:58.0000,-3.56,-10.35,-4.62,11.88
2022-08-11 17:54:58.0090,-2.9,-5.45,-2.83,6.79
2022-08-11 17:54:58.0200,-2.33,-4.8,-0.04,5.33
2022-08-11 17:54:58.0280,0.01,-5.25,3.17,6.13
2022-08-11 17:54:58.0380,3.41,-5.02,2.76,6.66
2022-08-11 17:54:58.0620,6.92,-3.28,3.09,8.25
2022-08-11 17:54:58.0640,9.99,-0.14,3.6,10.61
2022-08-11 17:54:58.0680,7.31,8.27,0.07,11.03
2022-08-11 17:54:58.0790,-4.76,19.93,3.14,20.72
2022-08-11 17:54:58.0890,-19.06,28.66,8.7,35.5
2022-08-11 17:54:58.0990,-24.37,30.76,9.51,40.37
2022-08-11 17:54:58.1090,-15.78,25.17,5.69,30.24
2022-08-11 17:54:58.1180,-1.97,15.86,1.01,16.01
2022-08-11 17:54:58.1280,6.83,8.64,-2.83,11.37
2022-08-11 17:54:58.1400,9.76,5.92,-3.62,11.97
2022-08-11 17:54:58.1620,8.44,7.27,-1.31,11.21
2022-08-11 17:54:58.1640,7.15,9.2,3.25,12.09
2022-08-11 17:54:58.1680,8.32,9.79,7.43,14.84
2022-08-11 17:54:58.1780,11.31,10.4,7.48,17.08
2022-08-11 17:54:58.1880,14.95,10.34,4.25,18.66
2022-08-11 17:54:58.1990,17.33,9.01,0.1,19.53
2022-08-11 17:54:58.2070,14.46,6.09,-2.83,15.94
2022-08-11 17:54:58.2170,8.64,1.95,-3.65,9.57
2022-08-11 17:54:58.2290,5.05,-1.6,-4.02,6.65
2022-08-11 17:54:58.2370,2.93,-3.95,-4.96,6.98
2022-08-11 17:54:58.2470,2.46,-4.82,-5.29,7.56
2022-08-11 17:54:58.2650,3.35,-4.74,-4.13,7.12
2022-08-11 17:54:58.2680,4.8,-4.89,-2.47,7.28
2022-08-11 17:54:58.2760,6.65,-5.61,-0.34,8.7
2022-08-11 17:54:58.2870,8.05,-6.59,1.55,10.51
2022-08-11 17:54:58.2970,9.1,-7.98,2.41,12.34
2022-08-11 17:54:58.3060,9.93,-9.75,1.89,14.04
2022-08-11 17:54:58.3180,10.16,-11.85,-0.25,15.61
2022-08-11 17:54:58.3280,9.39,-13.94,-2.51,16.99
2022-08-11 17:54:58.3360,7.53,-15.27,-3.71,17.42
2022-08-11 17:54:58.3460,4.81,-15.81,-3.73,16.94
2022-08-11 17:54:58.3620,2.02,-15.67,-3.16,16.11
2022-08-11 17:54:58.3660,-0.1,-15.17,-2.7,15.4
2022-08-11 17:54:58.3750,-1.19,-14.19,-1.9,14.36
2022-08-11 17:54:58.3870,-1.43,-12.46,0.03,12.54
2022-08-11 17:54:58.3970,-1.74,-9.87,2.32,10.28
2022-08-11 17:54:58.4060,-2.05,-5.85,3.54,7.13
2022-08-11 17:54:58.4170,0.1,-0.39,6.0,6.01
2022-08-11 17:54:58.4270,-0.77,5.08,9.19,10.52
2022-08-11 17:54:58.4360,-2.49,18.24,-5.07,19.09
2022-08-11 17:54:58.4450,-3.89,38.11,-14.07,40.81
2022-08-11 17:54:58.4630,-4.95,53.73,-6.26,54.31
2022-08-11 17:54:58.4660,-7.01,53.86,0.92,54.32
2022-08-11 17:54:58.4760,-5.78,33.39,2.04,33.94
2022-08-11 17:54:58.4860,1.68,16.57,-0.02,16.65
2022-08-11 17:54:58.4950,7.54,8.73,-1.61,11.64
2022-08-11 17:54:58.5060,10.45,4.88,-1.7,11.65
2022-08-11 17:54:58.5150,11.73,3.12,-2.07,12.31
2022-08-11 17:54:58.5250,12.25,2.21,-3.35,12.89
2022-08-11 17:54:58.5350,12.64,2.06,-2.98,13.14
2022-08-11 17:54:58.5450,11.86,2.19,-0.54,12.07
2022-08-11 17:54:58.5610,9.27,1.76,2.9,9.87
2022-08-11 17:54:58.5640,5.34,0.87,5.18,7.49
2022-08-11 17:54:58.5750,1.07,-0.44,6.01,6.12
2022-08-11 17:54:58.5840,-2.72,-2.51,5.62,6.72
2022-08-11 17:54:58.5960,-5.98,-5.51,4.63,9.35
2022-08-11 17:54:58.6060,-8.86,-9.51,3.99,13.59
2022-08-11 17:54:58.6140,-11.77,-13.94,4.42,18.77
2022-08-11 17:54:58.6240,-16.28,-17.65,7.47,25.14
2022-08-11 17:54:58.6340,-22.29,-21.65,7.24,31.9
2022-08-11 17:54:58.6440,-24.34,-26.02,1.37,35.65
2022-08-11 17:54:58.6620,-19.47,-30.18,-7.85,36.76
2022-08-11 17:54:58.6650,-12.37,-31.17,-14.74,36.63
2022-08-11 17:54:58.6740,-6.03,-23.83,-9.25,26.26
2022-08-11 17:54:58.6840,-3.8,-12.02,-4.34,13.33
2022-08-11 17:54:58.6940,-2.13,-5.6,-2.8,6.61
2022-08-11 17:54:58.7050,-0.82,-4.73,0.91,4.88
2022-08-11 17:54:58.7140,1.78,-4.92,3.73,6.42
2022-08-11 17:54:58.7240,5.0,-4.81,3.02,7.56
